id,precision,recall,f1_score,agent_refactoring_count,oracle_count
754,0.25,1.0,0.4,4,1
755,0.3333333333333333,0.5,0.4,3,2
756,0,0.0,0,0,1
757,0.5,0.6666666666666666,0.5714285714285715,4,3
758,1.0,0.6666666666666666,0.8,6,9
759,0.0,0.0,0,1,13
760,0.5,1.0,0.6666666666666666,2,1
762,1.0,0.4444444444444444,0.6153846153846153,4,9
764,1.0,0.3333333333333333,0.5,1,3
765,1.0,1.0,1.0,1,1
766,0.05263157894736842,0.25,0.08695652173913043,19,4
767,0,0.0,0,0,2
768,1.0,0.3333333333333333,0.5,1,3
769,0,0.0,0,0,2
770,0,0.0,0,0,1
771,1.0,1.0,1.0,3,3
772,1.0,1.0,1.0,3,3
773,0.4666666666666667,0.7777777777777778,0.5833333333333334,15,9
774,1.0,1.0,1.0,2,2
775,0.0,0.0,0,1,1
776,0.3333333333333333,0.5,0.4,3,2
777,0.09090909090909091,1.0,0.16666666666666669,11,1
778,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,3
779,0.8888888888888888,0.7272727272727273,0.7999999999999999,9,11
781,1.0,0.2,0.33333333333333337,1,5
782,0.25,0.2,0.22222222222222224,4,5
783,1.0,1.0,1.0,1,1
784,0.3333333333333333,1.0,0.5,3,1
785,0.3333333333333333,1.0,0.5,3,1
786,0.3333333333333333,0.6666666666666666,0.4444444444444444,6,3
787,0.25,1.0,0.4,4,1
788,0.5,1.0,0.6666666666666666,2,1
789,1.0,1.0,1.0,1,1
791,1.0,0.2,0.33333333333333337,1,5
792,1.0,0.3333333333333333,0.5,1,3
794,0.0,0.0,0,3,1
795,0.3333333333333333,1.0,0.5,3,1
797,0,0.0,0,0,2
798,1.0,0.047619047619047616,0.0909090909090909,1,21
799,1.0,1.0,1.0,1,1
800,0.3333333333333333,1.0,0.5,3,1
801,0.0,0.0,0,4,1
803,1.0,0.2857142857142857,0.4444444444444445,2,7
804,0.3333333333333333,1.0,0.5,3,1
805,0.0,0.0,0,10,2
806,1.0,0.2727272727272727,0.42857142857142855,3,11
807,0.0,0.0,0,1,1
808,1.0,1.0,1.0,2,2
809,1.0,1.0,1.0,1,1
810,0,0.0,0,0,1
811,0.875,0.875,0.875,8,8
812,1.0,0.5,0.6666666666666666,1,2
813,1.0,0.6666666666666666,0.8,4,6
814,0,0.0,0,0,9
815,0.0,0.0,0,1,2
816,1.0,0.125,0.2222222222222222,1,8
817,0.5,0.5,0.5,2,2
818,0,0.0,0,0,1
819,0.3333333333333333,1.0,0.5,3,1
820,0.3333333333333333,1.0,0.5,3,1
821,0.0,0.0,0,1,8
822,0.5,1.0,0.6666666666666666,2,1
823,0,0.0,0,0,2
824,1.0,1.0,1.0,1,1
826,0.3333333333333333,1.0,0.5,3,1
