id,precision,recall,f1_score,agent_refactoring_count,oracle_count
1033,0,0.0,0,0,1
1034,0,0.0,0,0,1
1035,0.25,1.0,0.4,4,1
1036,0.0,0.0,0,10,3
1037,0.0,0.0,0,2,1
1038,0.0,0.0,0,2,1
1039,0.0,0.0,0,19,1
1040,1.0,1.0,1.0,1,1
1041,1.0,0.3333333333333333,0.5,1,3
1042,0,0.0,0,0,30
1043,0,0.0,0,0,1
1044,1.0,1.0,1.0,1,1
1045,0.0,0.0,0,7,1
1048,1.0,1.0,1.0,1,1
1049,0.8,1.0,0.888888888888889,5,4
1051,0.5,1.0,0.6666666666666666,2,1
1052,0,0.0,0,0,1
1053,0,0.0,0,0,1
1056,0,0.0,0,0,13
1057,0,0.0,0,0,1
1058,0,0.0,0,0,4
1059,1.0,0.3333333333333333,0.5,1,3
1060,0.3333333333333333,0.375,0.35294117647058826,9,8
1061,0,0.0,0,0,1
1062,0,0.0,0,0,3
1063,0.6666666666666666,1.0,0.8,3,2
1064,0.5,1.0,0.6666666666666666,2,1
1068,1.0,1.0,1.0,10,10
1069,0.3333333333333333,1.0,0.5,3,1
1070,1.0,1.0,1.0,5,5
1071,0.0,0.0,0,1,6
1072,0.0,0.0,0,9,3
1073,0,0.0,0,0,1
1074,0,0.0,0,0,1
1075,0.0,0.0,0,12,7
1076,0.0,0.0,0,1,2
1077,0.75,1.0,0.8571428571428571,4,3
